Ticker,Stock Name,Price Code,Ratios Code,In Market?
RDOC,Integrated Surgical Sys. Inc.,NA,DMDRN/RDOC_ALLFINANCIALRATIOS,Not Active
RDOX,ReDox Technology Corp,NA,DMDRN/RDOX_ALLFINANCIALRATIOS,Not Active
RDRT,Read-Rite,NA,DMDRN/RDRT_ALLFINANCIALRATIOS,Not Active
RDS/A,Royal Dutch Shell 'A',NA,DMDRN/RDS_A_ALLFINANCIALRATIOS,Active
RDTA,Raining Data Corp,NA,DMDRN/RDTA_ALLFINANCIALRATIOS,Not Active
RDVA,RADVA Corp,GOOG/PINK_RDVA,DMDRN/RDVA_ALLFINANCIALRATIOS,Not Active
RDVN,Renegade Venture (Nev) Corp,NA,DMDRN/RDVN_ALLFINANCIALRATIOS,Not Active
RDVW,Radview Software Ltd,NA,DMDRN/RDVW_ALLFINANCIALRATIOS,Not Active
RDVWF,Radview Software Ltd,GOOG/PINK_RDVWF,DMDRN/RDVWF_ALLFINANCIALRATIOS,Not Active
RDWR,RADWARE Ltd.,GOOG/NASDAQ_RDWR,DMDRN/RDWR_ALLFINANCIALRATIOS,Active
RDXM,Radix Marine Inc,GOOG/PINK_RDXM,DMDRN/RDXM_ALLFINANCIALRATIOS,Not Active
RDY,Dr Reddys Laboratories Limited,GOOG/NYSE_RDY,DMDRN/RDY_ALLFINANCIALRATIOS,Not Active
RDYM,Remote Dynamics Inc,NA,DMDRN/RDYM_ALLFINANCIALRATIOS,Not Active
RDYN,Replidyne Inc,NA,DMDRN/RDYN_ALLFINANCIALRATIOS,Not Active
RE,Everest Re Group Ltd.,GOOG/NYSE_RE,DMDRN/RE_ALLFINANCIALRATIOS,Active
REAL,Reliability Inc.,GOOG/PINK_REAL,DMDRN/REAL_ALLFINANCIALRATIOS,Active
REBC,Redwood Empire BanCorp.,NA,DMDRN/REBC_ALLFINANCIALRATIOS,Not Active
RECM,Recom Managed Systems Inc De/,NA,DMDRN/RECM_ALLFINANCIALRATIOS,Not Active
RECN,Resources Connection Inc.,GOOG/NASDAQ_RECN,DMDRN/RECN_ALLFINANCIALRATIOS,Active
RECV,Recovery Energy Inc.,GOOG/NASDAQ_RECV,DMDRN/RECV_ALLFINANCIALRATIOS,Active
REDE,RedEnvelopes Inc.,NA,DMDRN/REDE_ALLFINANCIALRATIOS,Not Active
REDEQ,RedEnvelope Inc.,GOOG/PINK_REDEQ,DMDRN/REDEQ_ALLFINANCIALRATIOS,Active
REDF,Rediff.com India Limited,GOOG/NASDAQ_REDF,DMDRN/REDF_ALLFINANCIALRATIOS,Active
REDI,Remote Dynamics Inc,NA,DMDRN/REDI_ALLFINANCIALRATIOS,Not Active
REDIE,Remote Dynamics Inc,NA,DMDRN/REDIE_ALLFINANCIALRATIOS,Not Active
REED,Reed's Inc,GOOG/NASDAQ_REED,DMDRN/REED_ALLFINANCIALRATIOS,Active
REF,REFAC,NA,DMDRN/REF_ALLFINANCIALRATIOS,Not Active
REFR,Research Frontiers,GOOG/NASDAQ_REFR,DMDRN/REFR_ALLFINANCIALRATIOS,Active
REG,Regency Realty Corp.,GOOG/NYSE_REG,DMDRN/REG_ALLFINANCIALRATIOS,Active
REGI,Renaissance Worldwide Inc.,GOOG/NASDAQ_REGI,DMDRN/REGI_ALLFINANCIALRATIOS,Active
REGN,Regeneron Pharm.,GOOG/NASDAQ_REGN,DMDRN/REGN_ALLFINANCIALRATIOS,Active
REI,Reliant Energy,NA,DMDRN/REI_ALLFINANCIALRATIOS,Not Active
REIS,Reis Inc,GOOG/NASDAQ_REIS,DMDRN/REIS_ALLFINANCIALRATIOS,Active
RELL,Richardson Elec.,GOOG/NASDAQ_RELL,DMDRN/RELL_ALLFINANCIALRATIOS,Active
RELM,Relm Wireless Corp,GOOG/PINK_RELM,DMDRN/RELM_ALLFINANCIALRATIOS,Not Active
RELV,Reliv Intl,GOOG/NASDAQ_RELV,DMDRN/RELV_ALLFINANCIALRATIOS,Active
REM,FTSE Nareit Mort Plus Cp Idx Ishares,GOOG/NYSE_REM,DMDRN/REM_ALLFINANCIALRATIOS,Not Active
REMC,REMEC Inc,NA,DMDRN/REMC_ALLFINANCIALRATIOS,Not Active
REMI,Remedent Inc,NA,DMDRN/REMI_ALLFINANCIALRATIOS,Active
REMX,Rare Earth/Str Metals ETF Market Vectors,GOOG/AMEX_REMX,DMDRN/REMX_ALLFINANCIALRATIOS,Not Active
REN,Resolute Energy Corp,GOOG/NYSE_REN,DMDRN/REN_ALLFINANCIALRATIOS,Active
REN.TO,Renasant Fin'l Partners Ltd,YAHOO/TSX_REN_TO,DMDRN/REN_TO_ALLFINANCIALRATIOS,Not Active
RENE,Intercorp Excelle,NA,DMDRN/RENE_ALLFINANCIALRATIOS,Not Active
RENT,Rentrak Corp,GOOG/NASDAQ_RENT,DMDRN/RENT_ALLFINANCIALRATIOS,Active
RENW,Renewable Energy Resources,NA,DMDRN/RENW_ALLFINANCIALRATIOS,Not Active
REOS,ReoStar Energy Corp,GOOG/PINK_REOS,DMDRN/REOS_ALLFINANCIALRATIOS,Not Active
REP,Repsol-YPF ADR,NA,DMDRN/REP_ALLFINANCIALRATIOS,Not Active
REPB,Republic Bancshares,NA,DMDRN/REPB_ALLFINANCIALRATIOS,Not Active
REPR,Repro-Med Systems Inc,GOOG/PINK_REPR,DMDRN/REPR_ALLFINANCIALRATIOS,Active
REPT,Reptron Electronics,NA,DMDRN/REPT_ALLFINANCIALRATIOS,Not Active
REPTQ,Reptron Electronics,NA,DMDRN/REPTQ_ALLFINANCIALRATIOS,Not Active
REPYY,Repsol-YPF ADR,GOOG/PINK_REPYY,DMDRN/REPYY_ALLFINANCIALRATIOS,Active
RES,RPC Inc.,GOOG/NYSE_RES,DMDRN/RES_ALLFINANCIALRATIOS,Active
RESC,Roanoke Elec. Steel,NA,DMDRN/RESC_ALLFINANCIALRATIOS,Not Active
RESP,Respironics Inc.,NA,DMDRN/RESP_ALLFINANCIALRATIOS,Not Active
RESR,RESEARCH INC,NA,DMDRN/RESR_ALLFINANCIALRATIOS,Not Active
REST,Restore Medical Inc,NA,DMDRN/REST_ALLFINANCIALRATIOS,Not Active
RESY,Reconditioned Sys Inc,GOOG/PINK_RESY,DMDRN/RESY_ALLFINANCIALRATIOS,Not Active
RET.TO,Reitmans (Canada) Ltd.,YAHOO/TSX_RET_TO,DMDRN/RET_TO_ALLFINANCIALRATIOS,Active
RETK,Retek Inc,NA,DMDRN/RETK_ALLFINANCIALRATIOS,Not Active
REV,Revlon Inc. 'A',GOOG/NYSE_REV,DMDRN/REV_ALLFINANCIALRATIOS,Active
REVU,Princeton Review Inc,NA,DMDRN/REVU_ALLFINANCIALRATIOS,Active
REX,Virexx Medical Corp,GOOG/NYSE_REX,DMDRN/REX_ALLFINANCIALRATIOS,Active
REXI,Resource America Inc.,GOOG/NASDAQ_REXI,DMDRN/REXI_ALLFINANCIALRATIOS,Active
REXL,Rexhall Ind,NA,DMDRN/REXL_ALLFINANCIALRATIOS,Not Active
REXLQ,Rexhall Industries,GOOG/PINK_REXLQ,DMDRN/REXLQ_ALLFINANCIALRATIOS,Not Active
REXX,Rex Energy Corp,GOOG/NASDAQ_REXX,DMDRN/REXX_ALLFINANCIALRATIOS,Active
REY,Reynolds & Reynolds,NA,DMDRN/REY_ALLFINANCIALRATIOS,Not Active
REZT,RezConnect Technologies Inc,NA,DMDRN/REZT_ALLFINANCIALRATIOS,Not Active
RF,Regions Financial,GOOG/NYSE_RF,DMDRN/RF_ALLFINANCIALRATIOS,Active
RFCG,Refocus Group Inc.,NA,DMDRN/RFCG_ALLFINANCIALRATIOS,Not Active
RFCS,Refocus Group Inc.,GOOG/PINK_RFCS,DMDRN/RFCS_ALLFINANCIALRATIOS,Active
RFDS,Rymer Foods Inc,NA,DMDRN/RFDS_ALLFINANCIALRATIOS,Not Active
RFGI,Rushmore Finl Group Inc,NA,DMDRN/RFGI_ALLFINANCIALRATIOS,Not Active
RFIL,RF Inds Ltd,GOOG/NASDAQ_RFIL,DMDRN/RFIL_ALLFINANCIALRATIOS,Active
RFMD,RF Micro Devices,GOOG/NASDAQ_RFMD,DMDRN/RFMD_ALLFINANCIALRATIOS,Active
RFMI,RF Monolithics Inc,NA,DMDRN/RFMI_ALLFINANCIALRATIOS,Not Active
RFP,Resolute Forest Products.,GOOG/NYSE_RFP,DMDRN/RFP_ALLFINANCIALRATIOS,Active
RFP.TO,Riverside Forest Products,YAHOO/TSX_RFP_TO,DMDRN/RFP_TO_ALLFINANCIALRATIOS,Not Active
RFPX,R F P Express Inc,GOOG/PINK_RFPX,DMDRN/RFPX_ALLFINANCIALRATIOS,Not Active
RFS,RFS Hotel Investors,NA,DMDRN/RFS_ALLFINANCIALRATIOS,Not Active
RFSV,Ridgestone Finl Svcs,NA,DMDRN/RFSV_ALLFINANCIALRATIOS,Not Active
RFXCQ,Refco Inc.,NA,DMDRN/RFXCQ_ALLFINANCIALRATIOS,Not Active
RG,Rogers Communication,NA,DMDRN/RG_ALLFINANCIALRATIOS,Not Active
RGA,Reinsurance Group,GOOG/NYSE_RGA,DMDRN/RGA_ALLFINANCIALRATIOS,Active
RGB,Barry (R.G.),NA,DMDRN/RGB_ALLFINANCIALRATIOS,Not Active
RGBC,Barry (R.G.),NA,DMDRN/RGBC_ALLFINANCIALRATIOS,Not Active
RGBK,Regions Financial,NA,DMDRN/RGBK_ALLFINANCIALRATIOS,Not Active
RGC,Regal Entertainment Group,GOOG/NYSE_RGC,DMDRN/RGC_ALLFINANCIALRATIOS,Active
RGCI,Regent Communications Inc,NA,DMDRN/RGCI_ALLFINANCIALRATIOS,Not Active
RGCO,RGC Resources Inc,GOOG/NASDAQ_RGCO,DMDRN/RGCO_ALLFINANCIALRATIOS,Active
RGDX,Response Genetics Inc,GOOG/NASDAQ_RGDX,DMDRN/RGDX_ALLFINANCIALRATIOS,Active
RGE,Rochester Gas & Electric Corp.,NA,DMDRN/RGE_ALLFINANCIALRATIOS,Not Active
RGEN,Repligen Corp.,GOOG/NASDAQ_RGEN,DMDRN/RGEN_ALLFINANCIALRATIOS,Active
RGF,R & G Financial Corp,NA,DMDRN/RGF_ALLFINANCIALRATIOS,Not Active
RGFC,R & G Financial Corp,NA,DMDRN/RGFC_ALLFINANCIALRATIOS,Not Active
RGIDQ,Rouge Inds Inc 'A',NA,DMDRN/RGIDQ_ALLFINANCIALRATIOS,Not Active
RGIS,Regis Corp.,NA,DMDRN/RGIS_ALLFINANCIALRATIOS,Not Active
RGLD,Royal Gold,GOOG/NASDAQ_RGLD,DMDRN/RGLD_ALLFINANCIALRATIOS,Active
RGLOF,Regalito Copper Corp,NA,DMDRN/RGLOF_ALLFINANCIALRATIOS,Not Active
RGLS,Regulus Therapeutics LLC,GOOG/NASDAQ_RGLS,DMDRN/RGLS_ALLFINANCIALRATIOS,Active
RGN,ReGenerRx Biopharmaceuticals,NA,DMDRN/RGN_ALLFINANCIALRATIOS,Not Active
RGNA,Regeneca Inc,GOOG/PINK_RGNA,DMDRN/RGNA_ALLFINANCIALRATIOS,Active
RGNC,The Regency Group LTD Inc,NA,DMDRN/RGNC_ALLFINANCIALRATIOS,Not Active
RGP,Regency Energy Partners LP,GOOG/NYSE_RGP,DMDRN/RGP_ALLFINANCIALRATIOS,Active
RGR,Sturm Ruger & Co.,GOOG/NYSE_RGR,DMDRN/RGR_ALLFINANCIALRATIOS,Active
RGRP,ROO Group Inc,NA,DMDRN/RGRP_ALLFINANCIALRATIOS,Not Active
RGRX,ReGenerRx Biopharmaceuticals,GOOG/PINK_RGRX,DMDRN/RGRX_ALLFINANCIALRATIOS,Active
RGS,RGS Energy Group,GOOG/NYSE_RGS,DMDRN/RGS_ALLFINANCIALRATIOS,Active
RGTC,Real Goods Trading Corp,NA,DMDRN/RGTC_ALLFINANCIALRATIOS,Not Active
RGUS,REGI U S Inc,GOOG/PINK_RGUS,DMDRN/RGUS_ALLFINANCIALRATIOS,Active
RGX,Radiologix Inc,NA,DMDRN/RGX_ALLFINANCIALRATIOS,Not Active
RGYH,Renegy Holdings Inc,NA,DMDRN/RGYH_ALLFINANCIALRATIOS,Not Active
RH,Rottlund Inc,GOOG/NYSE_RH,DMDRN/RH_ALLFINANCIALRATIOS,Active
RHA,Rhodia SA,NA,DMDRN/RHA_ALLFINANCIALRATIOS,Not Active
RHAT,Red Hat Inc.,NA,DMDRN/RHAT_ALLFINANCIALRATIOS,Not Active
RHAYY,Rhodia SA,NA,DMDRN/RHAYY_ALLFINANCIALRATIOS,Not Active
RHB,RehabCare Group,NA,DMDRN/RHB_ALLFINANCIALRATIOS,Not Active
RHBT,RHBT Financial Corp.,NA,DMDRN/RHBT_ALLFINANCIALRATIOS,Not Active
RHD,R H Donnelley Corp,NA,DMDRN/RHD_ALLFINANCIALRATIOS,Not Active
RHDCQ,R H Donnelley Corp,NA,DMDRN/RHDCQ_ALLFINANCIALRATIOS,Not Active
RHEO,Occulogix Inc,NA,DMDRN/RHEO_ALLFINANCIALRATIOS,Not Active
RHGP,Renhuang Pharmaceutical Inc,NA,DMDRN/RHGP_ALLFINANCIALRATIOS,Not Active
RHI,Robert Half Int'l,GOOG/NYSE_RHI,DMDRN/RHI_ALLFINANCIALRATIOS,Active
RHIE,RHI Entertainment Inc,NA,DMDRN/RHIE_ALLFINANCIALRATIOS,Not Active
RHIEQ,RHI Entertainment Inc,NA,DMDRN/RHIEQ_ALLFINANCIALRATIOS,Not Active
RHM,Rheometrics Scientific Inc.,NA,DMDRN/RHM_ALLFINANCIALRATIOS,Not Active
RHNL,Redhand International Inc,NA,DMDRN/RHNL_ALLFINANCIALRATIOS,Not Active
RHNO,Rhino Enterprises Group Inc,NA,DMDRN/RHNO_ALLFINANCIALRATIOS,Not Active
RHP,Ryman Hospitality,GOOG/NYSE_RHP,DMDRN/RHP_ALLFINANCIALRATIOS,Active
RHRS,Red Horse Entmt Corp,NA,DMDRN/RHRS_ALLFINANCIALRATIOS,Not Active
RHT,Right Management,GOOG/NYSE_RHT,DMDRN/RHT_ALLFINANCIALRATIOS,Active
RI,Ruby Tuesday,NA,DMDRN/RI_ALLFINANCIALRATIOS,Not Active
RIBT,RiceBran Technologies,GOOG/PINK_RIBT,DMDRN/RIBT_ALLFINANCIALRATIOS,Not Active
RIC.TO,Richmont Mines,YAHOO/TSX_RIC_TO,DMDRN/RIC_TO_ALLFINANCIALRATIOS,Active
RICK,Rick's Cabaret Intl,GOOG/NASDAQ_RICK,DMDRN/RICK_ALLFINANCIALRATIOS,Active
RICOY,RICOH COMPANY LTD,GOOG/PINK_RICOY,DMDRN/RICOY_ALLFINANCIALRATIOS,Active
RICX,RiceX Co.,NA,DMDRN/RICX_ALLFINANCIALRATIOS,Not Active
RIG,Transocean Sedco Forex,GOOG/NYSE_RIG,DMDRN/RIG_ALLFINANCIALRATIOS,Active
RIGH,RightSmile Inc,GOOG/PINK_RIGH,DMDRN/RIGH_ALLFINANCIALRATIOS,Active
RIGHD,RightSmile Inc,NA,DMDRN/RIGHD_ALLFINANCIALRATIOS,Not Active
RIGL,Rigel Pharmaceuticals Inc,GOOG/NASDAQ_RIGL,DMDRN/RIGL_ALLFINANCIALRATIOS,Active
RIGS,Riggs National Corp.,NA,DMDRN/RIGS_ALLFINANCIALRATIOS,Not Active
RIIC,Royal Invest Int'l,GOOG/PINK_RIIC,DMDRN/RIIC_ALLFINANCIALRATIOS,Not Active
RIMC,Reliant Interactive Media Corp,NA,DMDRN/RIMC_ALLFINANCIALRATIOS,Not Active
RIMG,Rimage Corp.,GOOG/NASDAQ_RIMG,DMDRN/RIMG_ALLFINANCIALRATIOS,Active
RIMM,Research in Motion Ltd,GOOG/NASDAQ_RIMM,DMDRN/RIMM_ALLFINANCIALRATIOS,Active
RIMS,Robocom Systems,NA,DMDRN/RIMS_ALLFINANCIALRATIOS,Not Active
RIMSD,AgriVest Americas Inc.,NA,DMDRN/RIMSD_ALLFINANCIALRATIOS,Not Active
RINO,Blue Rhino Corp,GOOG/PINK_RINO,DMDRN/RINO_ALLFINANCIALRATIOS,Active
RINT,Reality Interactive Inc,NA,DMDRN/RINT_ALLFINANCIALRATIOS,Not Active
RIO,Companhia Vale do Rio Doce,GOOG/NYSE_RIO,DMDRN/RIO_ALLFINANCIALRATIOS,Active
RIT,RightChoice Managed Care Inc,NA,DMDRN/RIT_ALLFINANCIALRATIOS,Not Active
RITA,Rita Medical Systems Inc,NA,DMDRN/RITA_ALLFINANCIALRATIOS,Not Active
RITT,RIT Technolgies Ltd,GOOG/NASDAQ_RITT,DMDRN/RITT_ALLFINANCIALRATIOS,Active
RIV,Riviera Hldgs Corp,NA,DMDRN/RIV_ALLFINANCIALRATIOS,Not Active
RIVE,Riverview Financial,GOOG/PINK_RIVE,DMDRN/RIVE_ALLFINANCIALRATIOS,Not Active
RIVR,River Valley Bancorp,GOOG/NASDAQ_RIVR,DMDRN/RIVR_ALLFINANCIALRATIOS,Active
RIVT,Riviera Tool,GOOG/PINK_RIVT,DMDRN/RIVT_ALLFINANCIALRATIOS,Not Active
RJET,Republic Airlines Holdings Inc,GOOG/NASDAQ_RJET,DMDRN/RJET_ALLFINANCIALRATIOS,Active
RJF,Raymond James Fin'l,GOOG/NYSE_RJF,DMDRN/RJF_ALLFINANCIALRATIOS,Active
RJI,Rogers Commodity ETN Elements,GOOG/AMEX_RJI,DMDRN/RJI_ALLFINANCIALRATIOS,Not Active
RJR,R.J. Reynolds Tobacco,NA,DMDRN/RJR_ALLFINANCIALRATIOS,Not Active
RKT,Rock-Tenn 'A',GOOG/NYSE_RKT,DMDRN/RKT_ALLFINANCIALRATIOS,Active
RKTE,Reflectkote Inc.,GOOG/PINK_RKTE,DMDRN/RKTE_ALLFINANCIALRATIOS,Active
RKTI,Rocketinfo Inc.,GOOG/PINK_RKTI,DMDRN/RKTI_ALLFINANCIALRATIOS,Not Active
RKUS,Ruckos Wireless Inc,GOOG/NYSE_RKUS,DMDRN/RKUS_ALLFINANCIALRATIOS,Active
RKY,Coors (Adolph) 'B',NA,DMDRN/RKY_ALLFINANCIALRATIOS,Not Active
RL,Polo Ralph Lauren `A`,GOOG/NYSE_RL,DMDRN/RL_ALLFINANCIALRATIOS,Active
RL.TO,Rolland Inc. 'A',NA,DMDRN/RL_TO_ALLFINANCIALRATIOS,Not Active
RLC,Rollins Truck Leasing,NA,DMDRN/RLC_ALLFINANCIALRATIOS,Not Active
RLD,RealD Inc,GOOG/NYSE_RLD,DMDRN/RLD_ALLFINANCIALRATIOS,Active
RLG,Index-Russell 1000 Growth,NA,DMDRN/RLG_ALLFINANCIALRATIOS,Not Active
RLGT,Radiant Logistics,GOOG/AMEX_RLGT,DMDRN/RLGT_ALLFINANCIALRATIOS,Active
RLGY,Realogy Holdings Corp.,GOOG/NYSE_RLGY,DMDRN/RLGY_ALLFINANCIALRATIOS,Active
RLH,Red Lion Hotels Corp,GOOG/NYSE_RLH,DMDRN/RLH_ALLFINANCIALRATIOS,Active
RLI,RLI Corp.,GOOG/NYSE_RLI,DMDRN/RLI_ALLFINANCIALRATIOS,Active
RLOC,ReachLocal Inc,GOOG/NASDAQ_RLOC,DMDRN/RLOC_ALLFINANCIALRATIOS,Active
RLOG,Rand Logistics Inc,GOOG/NASDAQ_RLOG,DMDRN/RLOG_ALLFINANCIALRATIOS,Active
RLP.TO,Richland Petroleum Corp.,NA,DMDRN/RLP_TO_ALLFINANCIALRATIOS,Not Active
RLRN,Renaissance Learning,NA,DMDRN/RLRN_ALLFINANCIALRATIOS,Not Active
RLTI,Reality Interactive Inc,NA,DMDRN/RLTI_ALLFINANCIALRATIOS,Not Active
RLV,Index-Russell 1000 Value,NA,DMDRN/RLV_ALLFINANCIALRATIOS,Not Active
RM,Regional Management Corp.,GOOG/NYSE_RM,DMDRN/RM_ALLFINANCIALRATIOS,Active
RMAG,Registry Magic Inc,NA,DMDRN/RMAG_ALLFINANCIALRATIOS,Not Active
RMBS,Rambus Inc.,GOOG/NASDAQ_RMBS,DMDRN/RMBS_ALLFINANCIALRATIOS,Active
RMC,Index-Russell MidCap,NA,DMDRN/RMC_ALLFINANCIALRATIOS,Not Active
RMCF,Rocky Mountain Choc Factory,GOOG/NASDAQ_RMCF,DMDRN/RMCF_ALLFINANCIALRATIOS,Active
RMCI,Right Management,NA,DMDRN/RMCI_ALLFINANCIALRATIOS,Not Active
RMCP,Revolutions Medical Corp,GOOG/PINK_RMCP,DMDRN/RMCP_ALLFINANCIALRATIOS,Active
RMD,ResMed Inc.,GOOG/NYSE_RMD,DMDRN/RMD_ALLFINANCIALRATIOS,Active
RMDC,Rubicon Medical Corp,NA,DMDRN/RMDC_ALLFINANCIALRATIOS,Not Active
RMDX,RemoteMDx Inc,NA,DMDRN/RMDX_ALLFINANCIALRATIOS,Not Active
RMDY,Remedy Corp,NA,DMDRN/RMDY_ALLFINANCIALRATIOS,Not Active
RMG,Riskmetrics Group Inc,NA,DMDRN/RMG_ALLFINANCIALRATIOS,Not Active
RMHT,RMH Teleservices,NA,DMDRN/RMHT_ALLFINANCIALRATIOS,Not Active
RMI,Rotonics Mfg Inc,NA,DMDRN/RMI_ALLFINANCIALRATIOS,Not Active
RMIX,U S Concrete Inc,NA,DMDRN/RMIX_ALLFINANCIALRATIOS,Not Active
RMK,ARAMARK Corp,NA,DMDRN/RMK_ALLFINANCIALRATIOS,Not Active
RMKR,Rainmaker Systems Inc,GOOG/NASDAQ_RMKR,DMDRN/RMKR_ALLFINANCIALRATIOS,Not Active
RML,Russell Corp.,NA,DMDRN/RML_ALLFINANCIALRATIOS,Not Active
RMLX,RoomLinX Inc,GOOG/PINK_RMLX,DMDRN/RMLX_ALLFINANCIALRATIOS,Not Active
RMLXE,RoomLinX Inc,NA,DMDRN/RMLXE_ALLFINANCIALRATIOS,Not Active
RMMI,Rocky Mountain Minerals Inc,GOOG/PINK_RMMI,DMDRN/RMMI_ALLFINANCIALRATIOS,Not Active
RMN.TO,Roman Ltd Corp,NA,DMDRN/RMN_TO_ALLFINANCIALRATIOS,Not Active
RMTI,Rockwell Medical Tech,GOOG/NASDAQ_RMTI,DMDRN/RMTI_ALLFINANCIALRATIOS,Active
RMTR,Ramtron International Corp.,GOOG/NASDAQ_RMTR,DMDRN/RMTR_ALLFINANCIALRATIOS,Not Active
RMX,Ready Mix Inc.,NA,DMDRN/RMX_ALLFINANCIALRATIOS,Not Active
RMY,Delco Remy Intl,NA,DMDRN/RMY_ALLFINANCIALRATIOS,Not Active
RNA,Ribapharm Inc.,NA,DMDRN/RNA_ALLFINANCIALRATIOS,Not Active
RNAI,Sirna Therapeutics Inc,NA,DMDRN/RNAI_ALLFINANCIALRATIOS,Not Active
RNBO,Rainbow Technologies,NA,DMDRN/RNBO_ALLFINANCIALRATIOS,Not Active
RNDC,Raindance Communications Inc,NA,DMDRN/RNDC_ALLFINANCIALRATIOS,Not Active
RNDR,Rounder Inc,GOOG/PINK_RNDR,DMDRN/RNDR_ALLFINANCIALRATIOS,Active
RNDY,Roundy's Inc.,GOOG/NYSE_RNDY,DMDRN/RNDY_ALLFINANCIALRATIOS,Active
RNET,RigNet Inc,GOOG/NASDAQ_RNET,DMDRN/RNET_ALLFINANCIALRATIOS,Active
RNF,Rentech Nitrogen Partners LP,GOOG/NYSE_RNF,DMDRN/RNF_ALLFINANCIALRATIOS,Active
RNGR,Ranger Industries Inc,NA,DMDRN/RNGR_ALLFINANCIALRATIOS,Not Active
RNGY,Renegy Holdings Inc,NA,DMDRN/RNGY_ALLFINANCIALRATIOS,Not Active
RNHDA,Reinhold Industries Inc/DE/,NA,DMDRN/RNHDA_ALLFINANCIALRATIOS,Not Active
RNIC,Robinson Nugent Inc.,NA,DMDRN/RNIC_ALLFINANCIALRATIOS,Not Active
RNIN,Wireless Ronin Tech Inc,GOOG/NASDAQ_RNIN,DMDRN/RNIN_ALLFINANCIALRATIOS,Not Active
RNKE,Roanoke Technology Corp,NA,DMDRN/RNKE_ALLFINANCIALRATIOS,Not Active
RNN,Rexahn Pharmaceuticals,GOOG/AMEX_RNN,DMDRN/RNN_ALLFINANCIALRATIOS,Active
RNO,Rhino Resource Partners LP,GOOG/NYSE_RNO,DMDRN/RNO_ALLFINANCIALRATIOS,Active
RNO.TO,Vector Aerospace Corp.,NA,DMDRN/RNO_TO_ALLFINANCIALRATIOS,Not Active
RNOW,RightNow Technologies Inc,NA,DMDRN/RNOW_ALLFINANCIALRATIOS,Not Active
RNR,RenaissanceRe Hldgs Ltd,GOOG/NYSE_RNR,DMDRN/RNR_ALLFINANCIALRATIOS,Active
RNST,Renasant Corp.,GOOG/NASDAQ_RNST,DMDRN/RNST_ALLFINANCIALRATIOS,Active
RNT,Aaron Rents Inc,NA,DMDRN/RNT_ALLFINANCIALRATIOS,Not Active
RNT/A,Aaron Rents Inc. 'A',NA,DMDRN/RNT_A_ALLFINANCIALRATIOS,Not Active
RNTA,Aaron Rents Inc. 'A',NA,DMDRN/RNTA_ALLFINANCIALRATIOS,Not Active
RNVS,Renovis inc,NA,DMDRN/RNVS_ALLFINANCIALRATIOS,Not Active
RNWF,Renewal Fuels Inc,GOOG/PINK_RNWF,DMDRN/RNWF_ALLFINANCIALRATIOS,Not Active
RNWK,RealNetworks Inc.,GOOG/NASDAQ_RNWK,DMDRN/RNWK_ALLFINANCIALRATIOS,Active
ROAC,Rock of Ages Corp,NA,DMDRN/ROAC_ALLFINANCIALRATIOS,Not Active
ROAD,Roadway Express,NA,DMDRN/ROAD_ALLFINANCIALRATIOS,Not Active
ROBE,Royal BodyCare Inc.,NA,DMDRN/ROBE_ALLFINANCIALRATIOS,Not Active
ROBO,Eshed Robotec 1982 Ltd,NA,DMDRN/ROBO_ALLFINANCIALRATIOS,Not Active
ROBV,Robotic Vision Sys.,NA,DMDRN/ROBV_ALLFINANCIALRATIOS,Not Active
ROC,Rockwood Holdings Inc,GOOG/NYSE_ROC,DMDRN/ROC_ALLFINANCIALRATIOS,Active
ROC.TO,Rothmans Inc.,NA,DMDRN/ROC_TO_ALLFINANCIALRATIOS,Not Active
ROCK,Gibraltar Steel,GOOG/NASDAQ_ROCK,DMDRN/ROCK_ALLFINANCIALRATIOS,Active
ROCM,Rochester Medical,GOOG/NASDAQ_ROCM,DMDRN/ROCM_ALLFINANCIALRATIOS,Not Active
RODM,Rodman & Renshaw Capital Grp,NA,DMDRN/RODM_ALLFINANCIALRATIOS,Not Active
ROEB,Roebling Financial Corp Inc,NA,DMDRN/ROEB_ALLFINANCIALRATIOS,Not Active
ROFO,Rockford Corporation,GOOG/PINK_ROFO,DMDRN/ROFO_ALLFINANCIALRATIOS,Active
ROG,Rogers Corp.,GOOG/NYSE_ROG,DMDRN/ROG_ALLFINANCIALRATIOS,Active
ROH,Rohm and Haas,NA,DMDRN/ROH_ALLFINANCIALRATIOS,Not Active
ROHI,Rotech Healthcare Inc,GOOG/PINK_ROHI,DMDRN/ROHI_ALLFINANCIALRATIOS,Not Active
ROHN,ROHN Industries,NA,DMDRN/ROHN_ALLFINANCIALRATIOS,Not Active
ROIA,Radio One Inc,GOOG/NASDAQ_ROIA,DMDRN/ROIA_ALLFINANCIALRATIOS,Not Active
ROIAK,Radio One 'D',GOOG/NASDAQ_ROIAK,DMDRN/ROIAK_ALLFINANCIALRATIOS,Active
ROIC,Retail Opportunity Inv. Corp,GOOG/NASDAQ_ROIC,DMDRN/ROIC_ALLFINANCIALRATIOS,Active
ROIE,Return on Investment Corp.,NA,DMDRN/ROIE_ALLFINANCIALRATIOS,Not Active
ROIL,Remington Oil & Gas,NA,DMDRN/ROIL_ALLFINANCIALRATIOS,Not Active
ROIX,Response Oncology Inc.,NA,DMDRN/ROIX_ALLFINANCIALRATIOS,Not Active
